delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,13,1,157,7,858.1031194999814,,858.088323400123,858.1031194999814,859.086675999919,859.086675999919,859.1032964999322,859.804994800128,space,0.7091547001618892,None,859.806058099959,860.2203432666759,860.5348620999139,860.5115890000015,860.5116342001129,860.5348620999139,860.5348620999139,860.5348620999139,862.4714432000183,200,1,[1.957226000027731],[1.9572415000293404],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,13,2,158,10,862.4865576999728,,862.4729353000876,862.4865576999728,863.4868385000154,863.4868385000154,863.4868385000154,864.0549951000139,space,0.5557866999879479,None,864.0560812000185,864.4699538667376,864.8019699000288,864.7660543001257,864.7661198000424,864.8019699000288,864.8019699000288,864.8019699000288,866.9055743999779,100,1,[2.135956200072542],[2.135974100092426],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,13,3,159,11,866.919430000009,,866.9071265999228,866.919430000009,867.9198545999825,867.9198545999825,867.9198545999825,868.5392305999994,space,0.6080118999816477,None,868.5401272999588,869.2557942667665,869.5848719999194,869.5563755000476,869.5564260000829,869.5848719999194,869.5848719999194,869.5848719999194,871.5866215999704,300,1,[2.0270932000130415],[2.027108000125736],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,13,4,160,6,871.6029002999421,,871.5881606999319,871.6029002999421,872.5875331999268,872.5875331999268,872.6042893999256,873.3959564999677,space,0.7968065999448299,None,873.3971172999591,873.5012571667942,873.8352024001069,873.8019674001262,873.8020278001204,873.8352024001069,873.8352024001069,873.8352024001069,876.8545538999606,200,1,[3.0493932000827044],[3.0494113999884576],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,13,5,161,3,876.8704693999607,,876.8560876999982,876.8704693999607,877.8700721000787,877.8700721000787,877.8700721000787,878.3731156999711,space,0.49022660008631647,None,878.3740376001224,878.4870636666349,878.8015537001193,878.7814656000119,878.781506099971,878.8015537001193,878.8015537001193,878.8015537001193,880.8211481999606,200,1,[2.0367944999597967],[2.0368092998396605],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,13,6,162,2,880.8365186001174,,880.8226334000938,880.8365186001174,881.8376607999671,881.8376607999671,881.8376607999671,882.1895743000787,space,0.3487121998332441,None,882.1905582000036,882.9037280667728,883.2345984000713,883.2015325000975,883.201599100139,883.2345984000713,883.2345984000713,883.2345984000713,885.5379137001,300,1,[2.333056400064379],[2.33307410008274],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,13,7,163,9,885.5539041999727,,885.539405999938,885.5539041999727,886.5534429999534,886.5534429999534,886.5534429999534,887.338402699912,space,0.7684867999050766,None,887.3393856000621,887.4534604666444,887.7857798000332,887.7519656999502,887.75211640005,887.7857798000332,887.7857798000332,887.7857798000332,895.0386308000889,200,1,[7.283381200162694],[7.283398700179532],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,13,8,164,1,895.0528168000747,,895.0401487001218,895.0528168000747,896.0533767000306,896.0533767000306,896.0533767000306,896.689974399982,space,0.6342090000398457,None,896.6909728001337,897.1038223666294,897.4351188000292,897.4015963999555,897.4016476001125,897.4351188000292,897.4351188000292,897.4351188000292,899.987372700125,300,1,[2.582662699976936],[2.5826797001063824],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,13,9,165,0,900.002990399953,,899.9889054999221,900.002990399953,900.9869091999717,900.9869091999717,901.0041352000553,901.5733992001042,space,0.581630399916321,None,901.5744179000612,901.686985366807,902.0185072000604,901.9812042999547,901.9812549999915,902.0185072000604,902.0185072000604,902.0185072000604,905.0364850999322,200,1,[3.0519110998138785],[3.0519254999235272],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,13,10,166,5,905.0531796999276,,905.0379806999117,905.0531796999276,906.0369935000781,906.0369935000781,906.0541783999652,906.4222643999383,space,0.3694829000160098,None,906.4231404000893,907.136771066642,907.4686012000311,907.4310671000276,907.4311321999412,907.4686012000311,907.4686012000311,907.4686012000311,909.4532542000525,400,1,[2.01906120008789],[2.019076199969277],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,13,11,167,4,909.4699572001118,,909.4548567999154,909.4699572001118,910.4538305001333,910.4538305001333,910.4703166000545,910.9721397999674,space,0.5073330998420715,None,910.973165600095,911.3872875667332,911.7181780000683,911.681157700019,911.6812068999279,911.7181780000683,911.7181780000683,911.7181780000683,914.5034221999813,200,1,[2.8187995001208037],[2.8188158001285046],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,14,0,168,8,914.5206373000983,,914.5050431001,914.5206373000983,915.5037497000303,915.5037497000303,915.5205276999623,916.0722823999822,space,0.5605975000653416,None,916.0730771000963,916.7870258666264,917.1183555000462,917.0815113000572,917.0815655000042,917.1183555000462,917.1183555000462,917.1183555000462,919.506409799913,300,1,[2.4218916001264006],[2.4219088000245392],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,14,1,169,7,919.5212427000515,,919.5079608000815,919.5212427000515,920.5209558999632,920.5209558999632,920.5209558999632,921.0562189000193,space,0.5329348999075592,None,921.0571145000868,921.4702203667878,921.8022670000792,921.7698029000312,921.7698568999767,921.8022670000792,921.8022670000792,921.8022670000792,924.2376276999712,400,1,[2.4651909999083728],[2.4652092000469565],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,14,2,170,5,924.2531502000056,,924.2394109999295,924.2531502000056,925.253617099952,925.253617099952,925.253617099952,925.6386615999509,space,0.36786230001598597,None,925.6396475001238,926.3537435667279,926.6852981999982,926.6516935999971,926.651761499932,926.6852981999982,926.6852981999982,926.6852981999982,937.9064768999815,300,1,[11.251045600045472],[11.25106170005165],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,14,3,171,0,937.9196989000775,,937.9080121999141,937.9196989000775,938.920313199982,938.920313199982,938.920313199982,939.3892685999162,space,0.46277930005453527,None,939.3901325999759,939.5039988665997,939.8353009000421,939.801610100083,939.8016685999464,939.8353009000421,939.8353009000421,939.8353009000421,941.6375655999873,100,1,[1.8326906999573112],[1.8327156000304967],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,14,4,172,11,941.6536731000524,,941.6393101001158,941.6536731000524,942.6374127001036,942.6374127001036,942.6538311999757,943.2060992000625,space,0.5508861001580954,None,943.2069644001313,943.9204041667438,944.2351609999314,944.2118637000676,944.2119134999812,944.2351609999314,944.2351609999314,944.2351609999314,946.1035732999444,200,1,[1.8889958001673222],[1.889012600062415],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,14,5,173,4,946.1199797000736,,946.1052284000907,946.1199797000736,947.103757899953,947.103757899953,947.1204733001068,948.1728515001014,space,1.062500499887392,None,948.1738235999364,948.5869421666177,948.9191791000776,948.8812466000672,948.881296900101,948.9191791000776,948.9191791000776,948.9191791000776,951.5363475999329,200,1,[2.6522831001784652],[2.6522910001222044],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,14,6,174,10,951.5521750999615,,951.5369575999212,951.5521750999615,952.5368910999969,952.5368910999969,952.5535466999281,953.1231045001186,space,0.5830590999685228,None,953.1248890999705,953.5375051666672,953.8684209000785,953.8319461999927,953.8319997000508,953.8684209000785,953.8684209000785,953.8684209000785,955.6211715000682,300,1,[1.7856435999274254],[1.785660699941218],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,14,7,175,9,955.6367816000711,,955.6226934001315,955.6367816000711,956.6376529999543,956.6376529999543,956.6376529999543,957.0888662999496,space,0.44047440006397665,None,957.0898901999462,957.203629766653,957.5353755999822,957.5024254000746,957.5024818999227,957.5353755999822,957.5353755999822,957.5353755999822,959.837061499944,100,1,[2.3316214999649674],[2.331637099850923],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,14,8,176,1,959.853707500035,,959.8388301001396,959.853707500035,960.8377078999765,960.8377078999765,960.8539408000652,961.2731846000534,space,0.4303830999415368,None,961.274324500002,961.686884566738,962.0186348001007,961.9812682999764,961.9813143999781,962.0186348001007,962.0186348001007,962.0186348001007,964.3557792999782,200,1,[2.3714064001105726],[2.371423300122842],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,14,9,177,2,964.3697983000893,,964.3573173000477,964.3697983000893,965.3706137000117,965.3706137000117,965.3706137000117,965.8051529999357,space,0.4198399998713285,None,965.8066392999608,966.5181827666859,,966.7638936000876,966.7639192999341,966.7850985999685,966.7850985999685,966.7850985999685,969.6724191000685,300,1,[2.9064175002276897],[2.906435100128874],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,14,10,178,3,969.6868078999687,,969.6739523999859,969.6868078999687,970.686989699956,970.686989699956,970.686989699956,972.1660643001087,space,1.454549300018698,None,972.1745033999905,972.2854778667136,972.6189306001179,972.5814886000007,972.58154439996,972.6189306001179,972.6189306001179,972.6189306001179,975.7039560000412,200,1,[3.1199118001386523],[3.119923199992627],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,14,11,179,6,975.7191226999275,,975.705024200026,975.7191226999275,976.7042881001253,976.7042881001253,976.7204714999534,977.0889093999285,space,0.3728044999297708,None,977.0899704999756,977.2042699666383,977.535054200096,977.5015895001125,977.5016600999516,977.535054200096,977.535054200096,977.535054200096,979.5382515999954,100,1,[2.03319300012663],[2.0332110000308603],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,15,0,180,5,979.553359700134,,979.5397401000373,979.553359700134,980.5536047001369,980.5536047001369,980.5536047001369,981.0902792001143,space,0.532171499915421,None,981.0912858000956,981.8033348667125,982.1359298001043,982.1017784001306,982.1018306999467,982.1359298001043,982.1359298001043,982.1359298001043,984.8557643000968,300,1,[2.7503206001129],[2.7503361999988556],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,15,1,181,4,984.8704923000187,,984.8572702999227,984.8704923000187,985.8708037000615,985.8708037000615,985.8708037000615,986.2897830000147,space,0.40815330017358065,None,986.2906176000834,986.7036274667519,987.0350560999941,987.0021244999953,987.0021776999347,987.0350560999941,987.0350560999941,987.0350560999941,989.2876274001319,200,1,[2.2827096998225898],[2.2827260999474674],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,15,2,182,8,989.303621500032,,989.2891649000812,989.303621500032,990.3040148001164,990.3040148001164,990.3040148001164,990.8391015001107,space,0.5249745000619441,None,990.8401220000815,991.5540474667835,991.885905199917,991.8513241000473,991.8513895000797,991.885905199917,991.885905199917,991.885905199917,994.8062855000608,100,1,[2.951741199940443],[2.9517600999679416],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,15,3,183,2,994.8198387001175,,994.8078489000909,994.8198387001175,995.8208195001353,995.8208195001353,995.8208195001353,996.6894563999958,space,0.8578141001053154,None,996.6903935999144,997.4034717668003,997.735619999934,997.7014371000696,997.7015102000441,997.735619999934,997.735619999934,997.735619999934,999.9890249001328,200,1,[2.284043899970129],[2.2840613001026213],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,15,4,184,3,1000.0031356001273,,999.9905044999905,1000.0031356001273,1001.003972500097,1001.003972500097,1001.003972500097,1001.5894987999927,space,0.5713059999980032,None,1001.5903734001331,1001.7037409668012,1002.035725499969,1002.0014869000297,1002.0015469000209,1002.035725499969,1002.035725499969,1002.035725499969,1004.1053244001232,100,1,[2.1002465998753905],[2.1002621999941766],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,15,5,185,11,1004.1205174999777,,1004.1069332000334,1004.1205174999777,1005.1204214999452,1005.1204214999452,1005.1204214999452,1005.6565153999254,space,0.5208793999627233,None,1005.6574820999522,1006.3706311667959,1006.6858067999128,1006.6612265000585,1006.6612740999553,1006.6858067999128,1006.6858067999128,1006.6858067999128,1009.0893262000754,200,1,[2.425208800006658],[2.42522620013915],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,15,6,186,0,1009.1040968000889,,1009.0908079999499,1009.1040968000889,1010.104244899936,1010.104244899936,1010.104244899936,1010.4905560999177,space,0.383648999966681,None,1010.4915022000205,1010.6041052668045,1010.9352748000529,1010.901586299995,1010.9016634,1010.9352748000529,1010.9352748000529,1010.9352748000529,1013.1723573000636,100,1,[2.2671165000647306],[2.2671517999842763],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,15,7,187,7,1013.1866145001259,,1013.1741313999519,1013.1866145001259,1014.1871518001426,1014.1871518001426,1014.1871518001426,1014.7392502999865,space,0.5432847000192851,None,1014.7401384999976,1015.1543222666407,1015.4854999000672,1015.4524201001041,1015.4524767999537,1015.4854999000672,1015.4854999000672,1015.4854999000672,1017.9897356999572,100,1,[2.5343991999980062],[2.534415800124407],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,15,8,188,6,1018.0034237001091,,1017.991227600025,1018.0034237001091,1019.0039747999981,1019.0039747999981,1019.0039747999981,1019.355810899986,space,0.34461869997903705,None,1019.3566519001033,1019.4711176667518,1019.7855871000793,1019.7612425000407,1019.7612890000455,1019.7855871000793,1019.7855871000793,1019.7855871000793,1023.7223201999441,100,1,[3.9579992999788374],[3.9580147000961006],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,15,9,189,1,1023.7370458000805,,1023.7237970000133,1023.7370458000805,1024.73722920008,1024.73722920008,1024.73722920008,1026.3393097000662,space,1.5937053000088781,None,1026.3408411000855,1026.754009766799,1027.0859028999694,1027.0514452999923,1027.0515038999729,1027.0859028999694,1027.0859028999694,1027.0859028999694,1029.1716261999682,200,1,[2.1172971001360565],[2.117312300018966],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,15,10,190,9,1029.1873204000294,,1029.1731171000283,1029.1873204000294,1030.1873661999125,1030.1873661999125,1030.1873661999125,1031.2066923000384,space,1.00997249991633,None,1031.2076427000575,1031.3207602666846,1031.635368600022,1031.6115880999714,1031.6116329000797,1031.635368600022,1031.635368600022,1031.635368600022,1034.0704417000525,100,1,[2.455487000057474],[2.4555021000560373],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
